customer_id,customer_name,segment,country,city,state,postal_code,region,total_orders,total_sales,total_profit,last_order_date,loyalty_tier,email,record_updated_at
BT-11485,Brad Thomas,Home Office,United States,Clinton,Maryland,20735,East,2,415.2,126.87,2016-03-11,BRONZE,brad.thomas@example.com,2019-12-31 22:00:00+00:00
MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,4,400.02,61.43,2016-12-19,BRONZE,mark.haberlin@example.com,2019-12-31 22:00:00+00:00
JK-15325,Jason Klamczynski,Corporate,United States,Dallas,Texas,75220,Central,3,383.81,55.33,2017-03-18,BRONZE,jason.klamczynski@example.com,2019-12-31 22:00:00+00:00
VM-21835,Vivian Mathis,Consumer,United States,Boca Raton,Florida,33433,South,5,380.69,116.64,2017-09-04,BRONZE,vivian.mathis@example.com,2019-12-31 22:00:00+00:00
NF-18475,Neil Französisch,Home Office,United States,Jacksonville,Florida,32216,South,4,377.16,85.93,2016-07-23,BRONZE,neil.franzosisch@example.com,2019-12-31 22:00:00+00:00
MS-17830,Melanie Seite,Consumer,United States,Laredo,Texas,78041,Central,4,370.35,19.43,2016-10-04,BRONZE,melanie.seite@example.com,2019-12-31 22:00:00+00:00
LS-17230,Lycoris Saunders,Consumer,United States,Grand Prairie,Texas,75051,Central,3,368.88,39.2,2015-11-14,BRONZE,lycoris.saunders@example.com,2019-12-31 22:00:00+00:00
EM-14200,Evan Minnotte,Home Office,United States,Virginia Beach,Virginia,23464,Unknown,3,366.82,21.77,2017-07-25,BRONZE,evan.minnotte@example.com,2019-12-31 22:00:00+00:00
DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,98105,West,5,361.28,69.67,2017-09-23,BRONZE,don.weiss@example.com,2019-12-31 23:45:00+00:00
HJ-14875,Heather Jas,Home Office,United States,Mesa,Arizona,85204,West,5,358.1,98.65,2017-08-26,BRONZE,heather.jas@example.com,2019-12-31 22:00:00+00:00
LH-16750,Larry Hughes,Corporate,United States,Chandler,Arizona,85224,West,4,334.1,12.71,2020-01-15,BRONZE,larry.hughes@example.com,2020-01-15 06:30:00+00:00
LT-16765,Larry Tron,Consumer,United States,Escondido,California,92025,West,3,329.88,59.04,2017-12-04,BRONZE,larry.tron@example.com,2019-12-31 22:00:00+00:00
BD-11560,Brendan Dodson,Unknown,United States,Fresno,California,93727,West,2,320.54,116.71,2017-03-27,BRONZE,brendan.dodson@unknown.local,2019-12-31 22:00:00+00:00
AR-10510,Andrew Roberts,Consumer,United States,Philadelphia,Pennsylvania,19134,East,6,319.49,53.71,2020-01-15,BRONZE,andrew.roberts@example.com,2020-01-15 06:30:00+00:00
LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027,West,4,318.24,-242.74,2017-05-05,BRONZE,lisa.hazard@example.com,2019-12-31 22:00:00+00:00
JH-15430,Jennifer Halladay,Consumer,United States,Burlington,North Carolina,27217,South,4,309.28,-24.08,2017-12-25,BRONZE,jennifer.halladay@example.com,2019-12-31 22:00:00+00:00
SC-20845,Sung Chung,Consumer,United States,Louisville,Colorado,80027,West,4,304.34,35.12,2020-01-15,BRONZE,sung.chung@example.com,2020-01-15 06:30:00+00:00
JM-15580,Jill Matthias,Consumer,United States,Los Angeles,California,90045,West,5,303.95,113.12,2017-12-30,BRONZE,jill.matthias@example.com,2019-12-31 22:00:00+00:00
BF-11080,Bart Folk,Consumer,United States,Baltimore,Maryland,21215,East,7,303.11,144.81,2020-01-15,BRONZE,bart.folk@example.com,2020-01-15 06:30:00+00:00
CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,3,287.99,64.43,2016-10-20,BRONZE,chuck.magee@example.com,2019-12-31 22:00:00+00:00
SC-20800,Stuart Calhoun,Consumer,United States,Houston,Texas,77041,Central,4,279.26,51.83,2017-11-30,BRONZE,stuart.calhoun@example.com,2019-12-31 22:00:00+00:00
NB-18580,Nicole Brennan,Corporate,United States,Unknown,Louisiana,71111,South,2,273.87,24.79,2014-10-22,BRONZE,nicole.brennan@example.com,2019-12-31 22:00:00+00:00
DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049,West,6,269.54,36.43,2017-11-19,BRONZE,dorothy.dickinson@example.com,2019-12-31 22:00:00+00:00
BN-11470,Brad Norvell,Corporate,United States,Cary,North Carolina,27511,South,4,265.3,36.61,2017-12-06,BRONZE,brad.norvell@example.com,2019-12-31 22:00:00+00:00
HD-14785,Harold Dahlen,Home Office,United States,Philadelphia,Pennsylvania,19143,East,3,251.36,-135.88,2015-11-22,BRONZE,harold.dahlen@example.com,2019-12-31 22:00:00+00:00
SM-20005,Sally Matthias,Consumer,United States,Houston,Texas,00000,Central,4,244.49,-26.59,2016-11-04,BRONZE,sally.matthias@example.com,2019-12-31 22:00:00+00:00
PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,5,239.48,-0.75,2017-12-15,BRONZE,paul.lucas@example.com,2019-12-31 22:00:00+00:00
GP-14740,Guy Phonely,Corporate,United States,Leominster,Massachusetts,01453,East,2,236.53,31.84,2015-11-26,BRONZE,guy.phonely@example.com,2020-01-15 06:30:00+00:00
EM-14065,Erin Mull,Consumer,United States,Jacksonville,North Carolina,28540,South,4,228.99,40.15,2017-11-13,BRONZE,erin.mull@example.com,2019-12-31 22:00:00+00:00
GT-14755,Guy Thornton,Consumer,United States,Harlingen,Texas,78550,Central,4,226.44,-6.14,2017-11-26,BRONZE,guy.thornton@example.com,2019-12-31 22:00:00+00:00
RB-19645,Robert Barroso,Corporate,United States,Memphis,Tennessee,38109,South,5,221.08,72.68,2016-03-22,BRONZE,robert.barroso@unknown.local,2019-12-31 22:00:00+00:00
HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,2,218.67,86.73,2017-10-19,BRONZE,hilary.holden@example.com,2019-12-31 22:00:00+00:00
AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,45231,East,5,200.94,69.28,2017-09-07,BRONZE,allen.goldenen@example.com,2019-12-31 22:00:00+00:00
JJ-15760,Joel Jenkins,Home Office,United States,Springfield,Virginia,22153,South,2,195.0,34.45,2015-12-08,BRONZE,joel.jenkins@example.com,2019-12-31 22:00:00+00:00
AG-10765,Anthony Garverick,Home Office,United States,Chicago,Illinois,60623,Central,4,170.58,-8.43,2017-10-14,BRONZE,anthony.garverick@example.com,2019-12-31 22:00:00+00:00
ML-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,98103,West,2,162.23,42.66,2017-09-21,BRONZE,muhammed.lee@example.com,2020-01-15 06:30:00+00:00
AO-10810,Anthony O'Donnell,Corporate,United States,Los Angeles,California,90045,West,1,161.28,12.1,2016-08-16,BRONZE,anthony.odonnell@example.com,2019-12-31 22:00:00+00:00
PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,4,160.57,-20.05,2017-10-20,BRONZE,pete.takahito@example.com,2019-12-31 22:00:00+00:00
DA-13450,Dianna Arnett,Home Office,United States,Lancaster,Ohio,43130,East,4,156.76,56.79,2017-01-12,BRONZE,dianna.arnett@example.com,2019-12-31 22:00:00+00:00
MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220,Central,2,154.29,-82.01,2017-07-03,BRONZE,michael.oakman@example.com,2019-12-31 22:00:00+00:00
GH-14665,Greg Hansen,Consumer,United States,Round Rock,Texas,78664,Central,2,146.94,-5.81,2017-12-28,BRONZE,greg.hansen@unknown.local,2019-12-31 22:00:00+00:00
PB-19210,Phillip Breyer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,2,132.74,21.9,2016-02-11,BRONZE,phillip.breyer@example.com,2019-12-31 22:00:00+00:00
BO-11425,Bobby Odegard,Consumer,United States,New York City,New York,10024,East,2,130.83,59.45,2017-10-16,BRONZE,bobby.odegard@example.com,2019-12-31 22:00:00+00:00
EL-13735,Ed Ludwig,Home Office,United States,Columbia,Maryland,21044,East,2,124.28,27.12,2017-10-14,BRONZE,ed.ludwig@example.com,2019-12-31 22:00:00+00:00
CC-12550,Clay Cheatham,Consumer,United States,Los Angeles,California,90008,West,3,113.83,33.87,2017-12-03,BRONZE,clay.cheatham@example.com,2019-12-31 22:00:00+00:00
JC-15340,Jasper Cacioppo,Consumer,United States,Los Angeles,California,90032,West,8,111.33,-0.49,2020-01-15,BRONZE,jasper.cacioppo@example.com,2020-01-15 06:30:00+00:00
RM-19750,Roland Murray,Consumer,United States,New York City,New York,10011,East,1,98.35,28.69,2017-03-06,BRONZE,roland.murray@example.com,2019-12-31 22:00:00+00:00
KS-16300,Karen Seio,Corporate,United States,Raleigh,North Carolina,00000,South,3,88.47,0.11,2017-03-10,BRONZE,karen.seio@example.com,2019-12-31 22:00:00+00:00
AR-10570,Anemone Ratner,Consumer,United States,Unknown,Georgia,31907,South,1,88.15,32.63,2016-07-14,BRONZE,anemone.ratner@example.com,2019-12-31 22:00:00+00:00
FW-14395,Fred Wasserman,Corporate,United States,Huntsville,Alabama,35810,South,3,79.75,23.49,2017-01-02,BRONZE,fred.wasserman@example.com,2019-12-31 22:00:00+00:00
AS-10135,Adrian Shami,Home Office,United States,Unknown,New York,10035,East,2,58.82,21.85,2017-11-19,BRONZE,adrian.shami@example.com,2019-12-31 22:00:00+00:00
LB-16735,Larry Blacks,Consumer,United States,Fort Worth,Texas,76106,Central,3,50.19,18.65,2017-11-12,BRONZE,larry.blacks@example.com,2019-12-31 22:00:00+00:00
RE-19405,Ricardo Emerson,Consumer,United States,Kent,Ohio,44240,East,1,48.36,6.04,2014-12-29,BRONZE,ricardo.emerson@example.com,2019-12-31 22:00:00+00:00
SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,78501,Central,3,47.95,-3.71,2017-05-18,BRONZE,susan.gilcrest@example.com,2019-12-31 22:00:00+00:00
RS-19870,Roy Skaria,Home Office,United States,Burlington,Iowa,52601,Central,2,22.33,9.58,2017-12-11,BRONZE,roy.skaria@example.com,2019-12-31 22:00:00+00:00
CJ-11875,Carl Jackson,Corporate,United States,Austin,Texas,78701,Central,2,20.64,1.66,2020-01-15,BRONZE,carl.jackson@example.com,2020-01-15 06:30:00+00:00
MG-18205,Mitch Gastineau,Corporate,United States,Jacksonville,Florida,32216,South,1,16.74,-1.25,2017-04-10,BRONZE,mitch.gastineau@example.com,2019-12-31 22:00:00+00:00
LD-16855,Lela Donovan,Corporate,United States,Chicago,Illinois,60653,Central,4,7.09,0.61,2020-01-15,BRONZE,lela.donovan@example.com,2020-01-15 06:30:00+00:00
TS-21085,Thais Sissman,Consumer,United States,Ormond Beach,Florida,32174,South,2,4.83,-3.32,2017-01-07,BRONZE,thais.sissman@unknown.local,2019-12-31 22:00:00+00:00
MJ-17740,Max Jones,Consumer,United States,Lancaster,Ohio,43130,East,7,0.0,1054.55,2017-12-08,PLATINUM,max.jones@example.com,2019-12-31 22:00:00+00:00
BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,2,0.0,194.05,2017-04-09,BRONZE,bryan.spruell@example.com,2019-12-31 22:00:00+00:00
MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024,East,8,0.0,-520.34,2017-10-30,GOLD,michelle.moray@example.com,2019-12-31 22:00:00+00:00
DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,10,0.0,169.97,2017-12-21,SILVER,dean.braden@example.com,2019-12-31 22:00:00+00:00
SC-20680,Steve Carroll,Home Office,United States,Holland,Michigan,49423,Central,6,0.0,370.16,2017-08-26,SILVER,steve.carroll@example.com,2019-12-31 22:00:00+00:00
AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,4,0.0,103.35,2017-12-16,BRONZE,andy.yotov@example.com,2019-12-31 22:00:00+00:00
JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,98031,West,1,0.0,502.92,2017-07-08,SILVER,jenna.caffey@example.com,2019-12-31 22:00:00+00:00
LA-16780,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,07601,East,11,0.0,2059.12,2017-07-29,BRONZE,laura.armstrong@example.com,2019-12-31 23:45:00+00:00
BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,4,0.0,-1659.96,2017-02-26,PLATINUM,becky.martin@example.com,2019-12-31 22:00:00+00:00
