customer_sk,customer_id,customer_name,segment,country,city,state,postal_code,region,total_orders,total_sales,total_profit,last_order_date,loyalty_tier,email,record_updated_at,record_hash,effective_start_date,effective_end_date,is_current
301,GH-14485,Gene Hale,Corporate,United States,Richardson,Texas,75080,Central,2,1361.24,-95.45,2016-12-08,SILVER,gene.hale@example.com,2019-12-31 22:00:00+00:00,5bd1090879bef127dce5c184cc8b8923,2019-12-31 22:00:00+00:00,,True
302,GH-14665,Greg Hansen,Consumer,United States,Round Rock,Texas,78664,Central,2,146.94,-5.81,2017-12-28,BRONZE,greg.hansen@unknown.local,2019-12-31 22:00:00+00:00,303732cc8f60c10ac08d288335e3ba15,2019-12-31 22:00:00+00:00,,True
303,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West,9,6497.27,1448.55,2017-09-09,PLATINUM,grace.kelly@example.com,2019-12-31 22:00:00+00:00,de7b4d9f609f34e922ead45f1fb12fd9,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
988,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West,13,8172.14,1535.04,2020-01-15,PLATINUM,grace.kelly@example.com,2020-01-15 06:30:00+00:00,7c8c461811bcb7a2a362552eb7d6138e,2020-01-15 06:30:00+00:00,,True
304,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South,7,3582.82,347.27,2017-10-08,GOLD,gary.mcgarr@example.com,2019-12-31 22:00:00+00:00,c29bf4e95ed707188ef4d13250e16907,2019-12-31 22:00:00+00:00,,True
305,GM-14455,Gary Mitchum,Home Office,United States,Chicago,Illinois,60653,Central,6,3078.62,793.28,2017-12-14,GOLD,gary.mitchum@example.com,2019-12-31 22:00:00+00:00,5137a2c361b3dfb7a102a61e3e276831,2019-12-31 22:00:00+00:00,,True
306,GM-14500,Gene McClure,Consumer,United States,Oceanside,New York,11572,East,10,1255.68,441.32,2017-09-15,SILVER,gene.mcclure@example.com,2019-12-31 22:00:00+00:00,5e0f5fe21bee9d3a9cb615468a2b87e5,2019-12-31 22:00:00+00:00,,True
307,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123,West,6,3163.63,35.49,2017-07-31,GOLD,greg.matthias@example.com,2019-12-31 22:00:00+00:00,cc4ddeb71b2b1d6d725e785b117ee216,2019-12-31 22:00:00+00:00,,True
308,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,3,6049.97,188.72,2017-09-04,PLATINUM,greg.maxwell@example.com,2019-12-31 22:00:00+00:00,dad4c983a1682e3d7999b9d5e5e813f7,2019-12-31 22:00:00+00:00,,True
309,GP-14740,Guy Phonely,Corporate,United States,Leominster,Massachusetts,01453,East,2,236.53,31.84,2015-11-26,BRONZE,guy.phonely@example.com,2019-12-31 22:00:00+00:00,b932c971a256c7d4bf8250c1795c190c,2019-12-31 22:00:00+00:00,,True
310,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,2,1284.38,359.83,2014-11-21,SILVER,georgia.rosenberg@example.com,2019-12-31 22:00:00+00:00,fc83ecc44d94494c5c65c3b42ee5c676,2019-12-31 22:00:00+00:00,,True
311,GT-14635,Grant Thornton,Corporate,United States,Long Beach,New York,11561,East,3,9818.77,-4108.66,2017-11-04,PLATINUM,grant.thornton@example.com,2019-12-31 23:45:00+00:00,1a579c7da134876f78dbd503cf8c9910,2019-12-31 22:00:00+00:00,,True
312,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,West,11,11820.12,2163.43,2017-11-24,PLATINUM,greg.tran@unknown.local,2019-12-31 22:00:00+00:00,deb59db873dc3eada036db8091a494e2,2019-12-31 22:00:00+00:00,,True
313,GT-14755,Guy Thornton,Consumer,United States,Harlingen,Texas,78550,Central,4,226.44,-6.14,2017-11-26,BRONZE,guy.thornton@example.com,2019-12-31 22:00:00+00:00,7379021c287cb9e0bcfdbdf31f5e6b2e,2019-12-31 22:00:00+00:00,,True
314,GW-14605,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,42420,South,7,2298.47,-268.54,2017-12-02,SILVER,giulietta.weimer@unknown.local,2019-12-31 23:45:00+00:00,4ae1bdac370d5569f01eb0fef661abad,2019-12-31 22:00:00+00:00,,True
315,GZ-14470,Gary Zandusky,Consumer,United States,Columbia,Maryland,21044,East,9,4355.15,1087.75,2017-12-23,GOLD,gary.zandusky@example.com,2019-12-31 22:00:00+00:00,98ab6a25405fbd5ee0105164cd72b71d,2019-12-31 22:00:00+00:00,,True
316,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90036,West,4,2454.62,828.66,2017-07-26,SILVER,george.zrebassa@example.com,2019-12-31 22:00:00+00:00,a69fa886a04cf5c2d6b68b6d34acbcc9,2019-12-31 22:00:00+00:00,,True
317,HA-14905,Helen Abelman,Consumer,United States,Fort Collins,Colorado,00000,West,7,2163.3,270.86,2017-10-22,SILVER,helen.abelman@example.com,2019-12-31 22:00:00+00:00,3c90aad28c2af2c29348f41bf1893418,2019-12-31 22:00:00+00:00,,True
318,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,8,2584.16,99.14,2017-12-10,GOLD,helen.andreada@example.com,2019-12-31 22:00:00+00:00,a56e5a2bab97e16913b534b58a2717ec,2019-12-31 22:00:00+00:00,,True
319,HD-14785,Harold Dahlen,Home Office,United States,Philadelphia,Pennsylvania,19143,East,3,251.36,-135.88,2015-11-22,BRONZE,harold.dahlen@example.com,2019-12-31 22:00:00+00:00,bcf09bd941c92f3404fc40704c3c1301,2019-12-31 22:00:00+00:00,,True
320,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,4,883.53,274.4,2017-12-18,BRONZE,harold.engle@example.com,2019-12-31 22:00:00+00:00,87a5b397349b4fb887785216ec2733e5,2019-12-31 22:00:00+00:00,,True
321,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,7,2533.16,-13.88,2017-12-09,GOLD,herbert.flentye@unknown.local,2019-12-31 22:00:00+00:00,a7bccbc253e22c36e5a3bc2ae3da6c9e,2019-12-31 22:00:00+00:00,,True
322,HG-14845,Harry Greene,Consumer,United States,New York City,New York,10024,East,5,785.63,147.0,2017-11-06,BRONZE,harry.greene@example.com,2019-12-31 22:00:00+00:00,dd9208ba4b2b30407e478f883397169b,2019-12-31 22:00:00+00:00,,True
323,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90032,West,12,3247.64,-2797.96,2017-12-07,GOLD,henry.goldwyn@example.com,2019-12-31 22:00:00+00:00,3123ad0cf87e45d8b3d20367be4547ce,2019-12-31 22:00:00+00:00,,True
324,HG-15025,Hunter Glantz,Consumer,United States,Amarillo,Texas,79109,Unknown,7,3690.28,804.61,2017-12-24,GOLD,hunter.glantz@example.com,2019-12-31 22:00:00+00:00,0a7e7df195b2d897ba315749db85ee5e,2019-12-31 22:00:00+00:00,,True
325,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,2,218.67,86.73,2017-10-19,BRONZE,hilary.holden@example.com,2019-12-31 22:00:00+00:00,0eae3707d298f4b4ca1ec76b78f80b27,2019-12-31 22:00:00+00:00,,True
326,HJ-14875,Heather Jas,Home Office,United States,Mesa,Arizona,85204,West,5,358.1,98.65,2017-08-26,BRONZE,heather.jas@example.com,2019-12-31 22:00:00+00:00,86eb885c5289024c9444f241e79033d4,2019-12-31 22:00:00+00:00,,True
327,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,8,4877.78,956.95,2017-08-01,GOLD,heather.kirkland@example.com,2019-12-31 22:00:00+00:00,ad5342cf74c033eecb7ced8a1cdccf34,2019-12-31 22:00:00+00:00,,True
328,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,6,12873.3,5622.43,2017-11-17,PLATINUM,hunter.lopez@example.com,2019-12-31 22:00:00+00:00,b27f6e5f3aa07bd85a5e330cdadbb753,2019-12-31 22:00:00+00:00,,True
329,HM-14860,Harry Marie,Corporate,United States,Dallas,Texas,75217,Central,10,8236.76,2437.98,2017-12-28,PLATINUM,harry.marie@unknown.local,2019-12-31 22:00:00+00:00,195ad1f326cc02064db45fe10b88f94a,2019-12-31 22:00:00+00:00,,True
330,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West,4,736.28,117.28,2017-04-27,BRONZE,henry.macallister@example.com,2019-12-31 22:00:00+00:00,91f5b21e609444fa6cc393ccbb8cf023,2019-12-31 22:00:00+00:00,,True
851,HM-20140,Hugo Muller,Home Office,United States,Philadelphia,Pennsylvania,19140,East,1,7817.97,-23.15,2020-01-15,PLATINUM,hugo.muller@example.com,2020-01-15 06:30:00+00:00,c0d858aafbb126f42b502968bfe9a99f,2020-01-15 06:30:00+00:00,,True
331,HP-14815,Harold Pawlan,Home Office,United States,Fort Worth,Texas,76106,Central,7,1990.31,373.86,2017-11-30,SILVER,harold.pawlan@example.com,2019-12-31 22:00:00+00:00,28c9f7b668e93d2258a572b6933bd64d,2019-12-31 22:00:00+00:00,,True
332,HR-14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,47374,Central,5,1299.29,185.58,2017-12-17,SILVER,hallie.redmond@example.com,2019-12-31 22:00:00+00:00,f8f2361c66a054011aa215452745ae6c,2019-12-31 22:00:00+00:00,,True
333,HR-14830,Harold Ryan,Corporate,United States,Seattle,Washington,98103,West,7,5248.79,1196.95,2017-07-24,PLATINUM,harold.ryan@example.com,2019-12-31 22:00:00+00:00,a3501ed603c72bf93fa4465299ff43e5,2019-12-31 22:00:00+00:00,,True
334,HW-14935,Helen Wasserman,Corporate,United States,Indianapolis,Indiana,46203,Central,8,9300.25,2164.16,2017-09-04,PLATINUM,helen.wasserman@example.com,2019-12-31 22:00:00+00:00,2c8d4474d84f205c1e6e8ca6cecc58e0,2019-12-31 22:00:00+00:00,,True
335,HZ-14950,Henia Zydlo,Consumer,United States,Houston,Texas,77095,Central,5,886.52,-130.39,2017-11-25,BRONZE,henia.zydlo@example.com,2019-12-31 22:00:00+00:00,a0dca65834497dda2950ba25ccbb78db,2019-12-31 22:00:00+00:00,,True
336,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209,South,4,744.57,320.5,2017-10-20,BRONZE,ivan.gibson@example.com,2019-12-31 22:00:00+00:00,d761fd8112a20fb7349cd5d2cd161571,2019-12-31 22:00:00+00:00,,True
852,IK-20049,Isha Kapoor,Corporate,United States,Atlanta,Georgia,30318,South,11,1598.01,389.93,2020-01-15,SILVER,isha.kapoor@example.com,2020-01-15 06:30:00+00:00,6f4b907e911edd00fcbe22d485863920,2020-01-15 06:30:00+00:00,,True
337,IL-15100,Ivan Liston,Consumer,United States,Columbus,Indiana,47201,Central,7,5040.74,1121.94,2017-08-10,PLATINUM,ivan.liston@example.com,2019-12-31 22:00:00+00:00,de882b0323bd8a320c53dd76e478f6da,2019-12-31 22:00:00+00:00,,True
338,IM-15055,Ionia McGrath,Unknown,United States,San Francisco,California,94122,West,3,2872.63,975.77,2016-11-16,GOLD,ionia.mcgrath@example.com,2019-12-31 22:00:00+00:00,dd00f354e8e346bc14b2a0bab1e2f76a,2019-12-31 22:00:00+00:00,,True
339,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,7,4930.47,514.65,2016-12-05,GOLD,irene.maddox@example.com,2019-12-31 22:00:00+00:00,b6c593acd33e303da57d9ed9ec4b7381,2019-12-31 22:00:00+00:00,,True
853,IQ-20231,Iris Quinn,Consumer,United States,Los Angeles,California,90036,West,5,3369.62,-152.0,2020-01-15,GOLD,iris.quinn@example.com,2020-01-15 06:30:00+00:00,42f969df00bd2363020ba5584ed7e038,2020-01-15 06:30:00+00:00,,True
854,IS-20154,Ivan Sokolov,Corporate,United States,San Diego,California,92024,West,6,1920.13,148.95,2020-01-15,SILVER,ivan.sokolov@example.com,2020-01-15 06:30:00+00:00,c87a2fe3a778208637d598688f193838,2020-01-15 06:30:00+00:00,,True
340,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,8,6491.03,-819.42,2017-09-29,PLATINUM,joseph.airdo@example.com,2019-12-31 22:00:00+00:00,18370f3d51a5fe6441dbe8093c9baf4f,2019-12-31 22:00:00+00:00,,True
341,JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,33614,South,10,1791.6,156.05,2017-12-23,SILVER,jennifer.braxton@example.com,2019-12-31 22:00:00+00:00,dc01ba4084cc1116de3a098d4d182761,2019-12-31 22:00:00+00:00,,True
342,JB-15925,Joni Blumstein,Unknown,United States,Dublin,Ohio,43017,East,3,900.55,-286.98,2015-12-24,BRONZE,joni.blumstein@example.com,2019-12-31 22:00:00+00:00,6462bbf162e547a99d6b411c00d7b8d8,2019-12-31 22:00:00+00:00,,True
343,JB-16000,Joy Bell-,Consumer,United States,Brownsville,Texas,78521,Central,7,644.12,126.76,2017-11-17,BRONZE,joy.bell@example.com,2019-12-31 22:00:00+00:00,639aebf68ae340a3052f6725a0eb0b5c,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
989,JB-16000,Joy Bell-,Consumer,United States,Boston,Massachusetts,02108,East,9,815.18,160.72,2020-01-15,BRONZE,joy.bell@example.com,2020-01-15 06:30:00+00:00,6a39ebed73a1c949bbcdc099d9e96f25,2020-01-15 06:30:00+00:00,,True
344,JB-16045,Julia Barnett,Home Office,United States,Columbus,Georgia,31907,South,5,2518.11,201.52,2017-12-23,GOLD,julia.barnett@example.com,2019-12-31 22:00:00+00:00,e62f964108da8155307351f3d56caaa8,2019-12-31 22:00:00+00:00,,True
345,JC-15340,Jasper Cacioppo,Consumer,United States,Los Angeles,California,00000,Unknown,4,71.26,-0.36,2017-09-07,BRONZE,jasper.cacioppo@example.com,2019-12-31 22:00:00+00:00,051d23df4fc624bd769ebab63a54d687,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
990,JC-15340,Jasper Cacioppo,Consumer,United States,Los Angeles,California,90032,West,8,111.33,-0.49,2020-01-15,BRONZE,jasper.cacioppo@example.com,2020-01-15 06:30:00+00:00,6361c23aa8eccec9e72f948b39faeb7d,2020-01-15 06:30:00+00:00,,True
346,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,98031,West,1,0.0,502.92,2017-07-08,SILVER,jenna.caffey@example.com,2019-12-31 22:00:00+00:00,80b9bd3576962ebfe778a408e175fc26,2019-12-31 22:00:00+00:00,,True
347,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,9,2772.06,279.57,2017-07-25,GOLD,john.castell@example.com,2019-12-31 22:00:00+00:00,523fd18ac65dea7f4e64816e82e10601,2019-12-31 22:00:00+00:00,,True
348,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,14609,East,5,858.58,201.6,2017-11-03,BRONZE,julie.creighton@example.com,2019-12-31 22:00:00+00:00,b77f20c534575b064618b8cbdbc7a73b,2019-12-31 22:00:00+00:00,,True
349,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,75019,Central,5,2152.35,-266.55,2017-09-04,SILVER,john.dryer@example.com,2019-12-31 22:00:00+00:00,5f6b4e4eede2ab5d5d49fa7e6845569f,2019-12-31 22:00:00+00:00,,True
350,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,11,7610.86,1050.27,2016-12-01,PLATINUM,jonathan.doherty@example.com,2019-12-31 22:00:00+00:00,694e461238df6993f4df9ae730a1db35,2019-12-31 22:00:00+00:00,,True
351,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60610,Central,6,385.43,26.76,2017-09-09,BRONZE,joy.daniels@example.com,2019-12-31 22:00:00+00:00,11ef9f3f0512bd9ee4be50d070be8606,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
991,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60610,Central,9,579.49,37.59,2020-01-15,BRONZE,joy.daniels@example.com,2020-01-15 06:30:00+00:00,e8f28de346891cbaa37100d03c81f5bb,2020-01-15 06:30:00+00:00,,True
352,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,3,695.44,111.11,2017-03-05,BRONZE,julia.dunbar@unknown.local,2019-12-31 22:00:00+00:00,6d475db04d986fa86ebedb186f1b5b0e,2019-12-31 22:00:00+00:00,,True
353,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,8,8828.03,1619.52,2017-11-19,PLATINUM,justin.deggeller@example.com,2019-12-31 22:00:00+00:00,983de6bfcfbe06407e9a063469bf275f,2019-12-31 22:00:00+00:00,,True
354,JE-15475,Jeremy Ellison,Consumer,United States,Unknown,Texas,77095,Central,6,1388.68,276.22,2017-06-20,SILVER,jeremy.ellison@example.com,2019-12-31 22:00:00+00:00,63c77427253902ea2f45b5fc9f12d5e8,2019-12-31 22:00:00+00:00,,True
355,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,7,7754.98,1623.4,2017-11-12,PLATINUM,jim.epp@example.com,2019-12-31 22:00:00+00:00,f1185bf827962e0cb8f3905e05e8fa2c,2019-12-31 22:00:00+00:00,,True
356,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,10,8697.84,1262.29,2017-11-14,PLATINUM,joe.elijah@example.com,2019-12-31 22:00:00+00:00,18cd4230d9dc4bafaf9200fa9fb6132a,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
992,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,14,10406.89,1717.02,2020-01-15,PLATINUM,joe.elijah@example.com,2020-01-15 06:30:00+00:00,5055b1d744112152c719967c1c87cf17,2020-01-15 06:30:00+00:00,,True
357,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,13,6760.82,221.8,2017-11-09,PLATINUM,joel.eaton@example.com,2019-12-31 22:00:00+00:00,72d63125a3413be86ea027f7dd53ad86,2019-12-31 22:00:00+00:00,,True
358,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,3,2697.25,789.65,2017-12-10,GOLD,justin.ellison@example.com,2019-12-31 22:00:00+00:00,36d3caf7e0c42dabb67b2146c75300bb,2019-12-31 22:00:00+00:00,,True
359,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805,West,7,2279.59,575.13,2017-10-26,SILVER,jamie.frazer@example.com,2019-12-31 22:00:00+00:00,4ddb289ade6f648be9d0a9b34669e6b2,2019-12-31 22:00:00+00:00,,True
360,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,5,955.12,97.29,2017-05-19,BRONZE,jason.fortune@unknown.local,2019-12-31 22:00:00+00:00,3bece9de3b2bd388bec6d720676ba4ff,2019-12-31 22:00:00+00:00,,True
361,JF-15355,Jay Fein,Consumer,United States,San Diego,California,00000,West,6,1911.84,330.2,2017-09-16,SILVER,jay.fein@example.com,2019-12-31 22:00:00+00:00,1fb03c4d695c2d7a255919b8dd10c55a,2019-12-31 22:00:00+00:00,,True
362,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,98105,West,6,2371.45,635.64,2017-12-28,SILVER,jennifer.ferguson@example.com,2019-12-31 22:00:00+00:00,e347b9c4c3523ba32a1867381c42ba99,2019-12-31 22:00:00+00:00,,True
363,JF-15490,Jeremy Farry,Consumer,United States,San Francisco,California,94122,West,11,1082.92,-18.07,2017-08-31,SILVER,jeremy.farry@example.com,2019-12-31 22:00:00+00:00,34f45ae13ad52a4ac0eb4b0f1005a7ad,2019-12-31 22:00:00+00:00,,True
364,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,00000,South,8,4198.33,1073.21,2017-11-06,GOLD,jill.fjeld@example.com,2019-12-31 22:00:00+00:00,7f4b1d8962803c8468f9c0118db1e0e1,2019-12-31 22:00:00+00:00,,True
365,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,3,2358.68,684.19,2015-12-03,SILVER,jack.garza@example.com,2019-12-31 22:00:00+00:00,a08620cf130ed0848df078bf09de5606,2019-12-31 22:00:00+00:00,,True
366,JG-15160,James Galang,Consumer,United States,Los Angeles,California,90049,West,11,6366.39,1415.67,2017-12-29,PLATINUM,james.galang@example.com,2019-12-31 22:00:00+00:00,0fc2cf9aa7889170553631f2c12dab76,2019-12-31 22:00:00+00:00,,True
367,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,43055,East,6,2240.58,3.8,2017-12-28,SILVER,jason.gross@example.com,2019-12-31 22:00:00+00:00,a637053a641690a83a4c87e934cea6c3,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
993,JG-15310,Jason Gross,Home Office,United States,Newark,Ohio,43055,East,8,3442.35,5.19,2020-01-15,GOLD,jason.gross@example.com,2020-01-15 06:30:00+00:00,3bafd32dcb364dbd8e326f8caced598f,2020-01-15 06:30:00+00:00,,True
368,JG-15805,John Grady,Corporate,United States,Auburn,New York,13021,East,6,1507.02,206.1,2017-05-21,SILVER,john.grady@example.com,2019-12-31 22:00:00+00:00,bc238fced342447403bd9d7ff4c7911e,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
994,JG-15805,John Grady,Corporate,United States,Auburn,New York,13021,East,9,2272.22,237.6,2020-01-15,SILVER,john.grady@example.com,2020-01-15 06:30:00+00:00,9341b016c01307c4b00cfc7a28db9adb,2020-01-15 06:30:00+00:00,,True
369,JH-15430,Jennifer Halladay,Consumer,United States,Burlington,North Carolina,27217,South,4,309.28,-24.08,2017-12-25,BRONZE,jennifer.halladay@example.com,2019-12-31 22:00:00+00:00,0b164d26da5bf3de88a455280a4ddefd,2019-12-31 22:00:00+00:00,,True
370,JH-15820,John Huston,Consumer,United States,Kent,Ohio,44240,East,6,528.91,26.08,2017-07-09,BRONZE,john.huston@example.com,2019-12-31 22:00:00+00:00,85915a690e21a7b97fa90adef4559ff8,2019-12-31 22:00:00+00:00,,True
371,JH-15910,Jonathan Howell,Consumer,United States,Atlanta,Georgia,30318,South,7,1007.45,-13.55,2017-11-19,SILVER,jonathan.howell@example.com,2019-12-31 23:45:00+00:00,01810c8820462e096131df2f9addb91f,2019-12-31 22:00:00+00:00,,True
372,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,00000,Central,6,7955.0,-644.7,2017-12-01,PLATINUM,joseph.holt@example.com,2019-12-31 22:00:00+00:00,2e5ef1deb97522a42c11a78dc8b58c9e,2019-12-31 22:00:00+00:00,,True
373,JH-16180,Justin Hirsh,Consumer,United States,Philadelphia,Pennsylvania,19140,East,4,0.0,-96.95,2016-11-21,SILVER,justin.hirsh@example.com,2019-12-31 22:00:00+00:00,7ee60d92454411b848d8dc4c9b8843ef,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
995,JH-16180,Justin Hirsh,Corporate,United States,Denver,Colorado,80202,West,8,3041.32,-109.4,2020-01-15,GOLD,justin.hirsh@example.com,2020-01-15 06:30:00+00:00,5e7905a9db5b3d009ed3624e57fa4ee1,2020-01-15 06:30:00+00:00,,True
374,JJ-15445,Jennifer Jackson,Consumer,United States,New York City,New York,10035,East,5,709.18,200.56,2016-09-03,BRONZE,jennifer.jackson@example.com,2019-12-31 22:00:00+00:00,7f3998e5c5a9f340e6281b72490c5d16,2019-12-31 22:00:00+00:00,,True
375,JJ-15760,Joel Jenkins,Home Office,United States,Springfield,Virginia,22153,South,2,195.0,34.45,2015-12-08,BRONZE,joel.jenkins@example.com,2019-12-31 22:00:00+00:00,2682ff070b7a7ceef77aa2e3e31ab664,2019-12-31 22:00:00+00:00,,True
376,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,5,4427.14,1219.98,2017-10-30,GOLD,jamie.kunitz@example.com,2019-12-31 22:00:00+00:00,99844a246209bff45c546c25157d2f75,2019-12-31 22:00:00+00:00,,True
377,JK-15325,Jason Klamczynski,Corporate,United States,Dallas,Texas,75220,Central,3,383.81,55.33,2017-03-18,BRONZE,jason.klamczynski@example.com,2019-12-31 22:00:00+00:00,5573cb27c154aa6b95ed8d158f791821,2019-12-31 22:00:00+00:00,,True
